2022-08-09, 30.0000
2022-08-10, 30.2700
2022-08-11, 30.3200
2022-08-12, 29.7600
2022-08-15, 29.6300
2022-08-16, 30.8100
2022-08-17, 30.4950
2022-08-18, 30.4400
2022-08-19, 29.9600
2022-08-22, 29.9500
2022-08-23, 30.3100
2022-08-24, 30.1500
2022-08-25, 29.4200
2022-08-26, 27.5200
2022-08-29, 25.3200
2022-08-30, 24.5900
2022-08-31, 24.3800
2022-09-01, 23.6200
2022-09-02, 24.9900
2022-09-06, 22.1300
2022-09-07, 23.0700
2022-09-08, 23.3500
2022-09-09, 24.0000
2022-09-12, 24.1000
2022-09-13, 24.4900
2022-09-14, 24.1900
2022-09-15, 24.0000
2022-09-16, 23.4300
2022-09-19, 22.4000
2022-09-20, 18.6100
2022-09-21, 17.9000
2022-09-22, 16.9200
2022-09-23, 16.5000
2022-09-26, 17.5200
2022-09-27, 16.9200
2022-09-28, 16.7400
2022-09-29, 16.2700
2022-09-30, 16.8100
2022-10-03, 18.0500
2022-10-04, 17.1000
2022-10-05, 17.1500
2022-10-06, 17.5800
2022-10-07, 17.3200
2022-10-10, 16.0100
2022-10-11, 16.1400
2022-10-12, 15.9600
2022-10-13, 18.3000
2022-10-14, 17.4900
2022-10-17, 16.1100
2022-10-18, 16.5400
2022-10-19, 16.2700
2022-10-20, 16.1500
2022-10-21, 16.7700
2022-10-24, 16.2300
2022-10-25, 17.2000
2022-10-26, 17.1200
2022-10-27, 16.4400
2022-10-28, 17.0700
2022-10-31, 16.7200
2022-11-01, 16.6600
2022-11-02, 16.2100
2022-11-03, 16.3300
2022-11-04, 17.4800
2022-11-07, 29.1000
2022-11-08, 28.0800
2022-11-09, 22.5500
2022-11-10, 22.7600
2022-11-11, 25.0900
2022-11-14, 27.8300
2022-11-15, 25.3700
2022-11-16, 21.2900
2022-11-17, 19.9400
2022-11-18, 21.3800
2022-11-21, 21.5000
2022-11-22, 22.7300
2022-11-23, 23.2800
2022-11-25, 24.7800
2022-11-28, 24.3500
2022-11-29, 23.5200
2022-11-30, 22.8100
2022-12-01, 22.3700
2022-12-02, 22.8300
2022-12-05, 22.2600
2022-12-06, 21.4500
2022-12-07, 21.4900
2022-12-08, 21.8400
2022-12-09, 21.6600
2022-12-12, 21.2900
2022-12-13, 20.6000
2022-12-14, 21.4300
2022-12-15, 20.1400
2022-12-16, 19.2200
2022-12-19, 17.0600
2022-12-20, 16.8500
2022-12-21, 18.5000
2022-12-22, 17.1100
2022-12-23, 17.1100
2022-12-27, 15.2300
2022-12-28, 15.5200
2022-12-29, 14.9800
2022-12-30, 15.0000
2023-01-03, 15.7800
2023-01-04, 15.6400
2023-01-05, 15.8800
2023-01-06, 15.9200
2023-01-09, 16.1900
2023-01-10, 15.9700
2023-01-11, 16.6300
2023-01-12, 16.8500
2023-01-13, 18.0300
2023-01-17, 17.3600
2023-01-18, 16.0600
2023-01-19, 15.6100
2023-01-20, 15.6600
2023-01-23, 15.0800
2023-01-24, 14.4800
2023-01-25, 14.9000
2023-01-26, 15.3100
2023-01-27, 15.3200
2023-01-30, 15.4000
2023-01-31, 15.3100
2023-02-01, 15.3400
2023-02-02, 16.8650
2023-02-03, 16.0800
2023-02-06, 16.0400
2023-02-07, 15.7300
2023-02-08, 15.6400
2023-02-09, 15.1200
2023-02-10, 15.0100
2023-02-13, 14.8100
2023-02-14, 15.0000
2023-02-15, 15.1000
2023-02-16, 15.1300
2023-02-17, 15.0400
2023-02-21, 15.0100
2023-02-22, 14.8700
2023-02-23, 14.8100
2023-02-24, 14.6500
2023-02-27, 14.9700
2023-02-28, 14.7900
2023-03-01, 14.7600
2023-03-02, 14.4600
2023-03-03, 14.4700
2023-03-06, 14.5700
2023-03-07, 14.3000
2023-03-08, 14.2300
2023-03-09, 14.0300
2023-03-10, 13.7300
2023-03-13, 13.2300
2023-03-14, 13.2500
2023-03-15, 12.5100
2023-03-16, 12.5700
2023-03-17, 12.5000
2023-03-20, 13.8700
2023-03-21, 13.6300
2023-03-22, 13.3000
2023-03-23, 13.5000
2023-03-24, 12.9200
2023-03-27, 13.6300
2023-03-28, 13.3400
2023-03-29, 13.0900
2023-03-30, 13.0600
2023-03-31, 14.0500
2023-04-03, 15.2500
2023-04-04, 14.0300
2023-04-05, 13.5800
2023-04-06, 13.3400
2023-04-10, 13.1900
2023-04-11, 13.1000
2023-04-12, 13.0100
